Total Number of Records          35156.
             DATA SET: /home/las/datasets/ocean_analysis/NRIG/ice_5day.nc
             GODAS-MOM OUTPUT
             X: 0.5 to 35156.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 01-JAN-1901 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: SST is sea surface temperature (deg-C)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,SST
"29-DEC-2003",37617.5,113.016,-11.9027,27.5641  
"29-DEC-2003",37617.5,113.501,-11.9027,27.4021  
"29-DEC-2003",37617.5,113.987,-11.9027,27.4152  
"29-DEC-2003",37617.5,114.472,-11.9027,27.4728  
"29-DEC-2003",37617.5,114.958,-11.9027,27.5872  
"29-DEC-2003",37617.5,115.444,-11.9027,28.0564  
"29-DEC-2003",37617.5,115.93,-11.9027,28.6057  
"29-DEC-2003",37617.5,116.416,-11.9027,28.6315  
"29-DEC-2003",37617.5,116.902,-11.9027,28.7572  
"29-DEC-2003",37617.5,117.389,-11.9027,28.7513  
"29-DEC-2003",37617.5,117.875,-11.9027,28.612  
"29-DEC-2003",37617.5,118.362,-11.9027,28.5889  
"29-DEC-2003",37617.5,118.849,-11.9027,28.659  
"29-DEC-2003",37617.5,119.336,-11.9027,28.6351  
"29-DEC-2003",37617.5,119.824,-11.9027,28.4499  
"29-DEC-2003",37617.5,29.8893,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,30.3817,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,30.8738,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,31.3656,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,31.8572,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,32.3484,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,32.8395,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,33.3302,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,33.8207,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,34.311,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,34.801,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,35.2908,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,35.7803,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,36.2696,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,36.7587,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,37.2476,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,37.7362,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,38.2246,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,38.7128,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,39.2008,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,39.6886,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,40.1762,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,40.6637,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,41.1509,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,41.6379,-11.6431,-1.E+34  
"29-DEC-2003",37617.5,42.1248,-11.6431,28.5889  
"29-DEC-2003",37617.5,42.6114,-11.6431,28.899  
"29-DEC-2003",37617.5,43.0979,-11.6431,28.8178  
"29-DEC-2003",37617.5,43.5842,-11.6431,28.6997  
"29-DEC-2003",37617.5,44.0704,-11.6431,28.6889  
"29-DEC-2003",37617.5,44.5564,-11.6431,28.6946  
"29-DEC-2003",37617.5,45.0422,-11.6431,28.7038  
"29-DEC-2003",37617.5,45.5279,-11.6431,28.7766  
"29-DEC-2003",37617.5,46.0134,-11.6431,28.9735  
"29-DEC-2003",37617.5,46.4987,-11.6431,29.1807  
"29-DEC-2003",37617.5,46.9839,-11.6431,29.316  
"29-DEC-2003",37617.5,47.469,-11.6431,29.3028  
"29-DEC-2003",37617.5,47.9539,-11.6431,29.1512  
"29-DEC-2003",37617.5,48.4386,-11.6431,28.8858  
"29-DEC-2003",37617.5,48.9233,-11.6431,28.6471  
"29-DEC-2003",37617.5,49.4077,-11.6431,28.5029  
"29-DEC-2003",37617.5,49.8921,-11.6431,28.4358  
"29-DEC-2003",37617.5,50.3763,-11.6431,28.4179  
"29-DEC-2003",37617.5,50.8604,-11.6431,28.4489  
"29-DEC-2003",37617.5,51.3444,-11.6431,28.5595  
"29-DEC-2003",37617.5,51.8282,-11.6431,28.7001  
"29-DEC-2003",37617.5,52.312,-11.6431,28.7031  
"29-DEC-2003",37617.5,52.7956,-11.6431,28.7769  
"29-DEC-2003",37617.5,53.2791,-11.6431,28.8196  
"29-DEC-2003",37617.5,53.7625,-11.6431,28.7871  
"29-DEC-2003",37617.5,54.2457,-11.6431,28.7825  
"29-DEC-2003",37617.5,54.7289,-11.6431,28.7611  
"29-DEC-2003",37617.5,55.212,-11.6431,28.7791  
"29-DEC-2003",37617.5,55.6949,-11.6431,28.8434  
"29-DEC-2003",37617.5,56.1778,-11.6431,28.9477  
"29-DEC-2003",37617.5,56.6606,-11.6431,28.987  
"29-DEC-2003",37617.5,57.1432,-11.6431,28.9582  
"29-DEC-2003",37617.5,57.6258,-11.6431,28.8987  
"29-DEC-2003",37617.5,58.1083,-11.6431,28.8665  
"29-DEC-2003",37617.5,58.5907,-11.6431,28.86  
"29-DEC-2003",37617.5,59.073,-11.6431,28.9178  
"29-DEC-2003",37617.5,59.5552,-11.6431,28.9924  
"29-DEC-2003",37617.5,60.0373,-11.6431,28.9776  
"29-DEC-2003",37617.5,60.5194,-11.6431,28.9666  
"29-DEC-2003",37617.5,61.0014,-11.6431,28.9804  
"29-DEC-2003",37617.5,61.4833,-11.6431,28.979  
"29-DEC-2003",37617.5,61.9651,-11.6431,28.8217  
"29-DEC-2003",37617.5,62.4469,-11.6431,28.4079  
"29-DEC-2003",37617.5,62.9286,-11.6431,28.0171  
"29-DEC-2003",37617.5,63.4102,-11.6431,27.9474  
"29-DEC-2003",37617.5,63.8918,-11.6431,27.9489  
"29-DEC-2003",37617.5,64.3733,-11.6431,27.9658  
"29-DEC-2003",37617.5,64.8547,-11.6431,28.0035  
"29-DEC-2003",37617.5,65.3361,-11.6431,28.0682  
"29-DEC-2003",37617.5,65.8175,-11.6431,28.138  
"29-DEC-2003",37617.5,66.2987,-11.6431,28.2035  
"29-DEC-2003",37617.5,66.7799,-11.6431,28.223  
"29-DEC-2003",37617.5,67.2611,-11.6431,28.1791  
"29-DEC-2003",37617.5,67.7422,-11.6431,28.1157  
"29-DEC-2003",37617.5,68.2233,-11.6431,28.0959  
"29-DEC-2003",37617.5,68.7043,-11.6431,28.1183  
"29-DEC-2003",37617.5,69.1853,-11.6431,28.1543  
"29-DEC-2003",37617.5,69.6662,-11.6431,28.1583  
"29-DEC-2003",37617.5,70.1471,-11.6431,28.1536  
"29-DEC-2003",37617.5,70.628,-11.6431,28.1774  
"29-DEC-2003",37617.5,71.1088,-11.6431,28.2281  
"29-DEC-2003",37617.5,71.5896,-11.6431,28.2677  
"29-DEC-2003",37617.5,72.0704,-11.6431,28.3187  
"29-DEC-2003",37617.5,72.5511,-11.6431,28.3643  
"29-DEC-2003",37617.5,73.0318,-11.6431,28.3866  
"29-DEC-2003",37617.5,73.5125,-11.6431,28.3841  
"29-DEC-2003",37617.5,73.9932,-11.6431,28.3145  
"29-DEC-2003",37617.5,74.4738,-11.6431,27.9708  
"29-DEC-2003",37617.5,74.9544,-11.6431,27.5839  
"29-DEC-2003",37617.5,75.435,-11.6431,27.5386  
"29-DEC-2003",37617.5,75.9156,-11.6431,27.5818  
"29-DEC-2003",37617.5,76.3961,-11.6431,27.6784  
"29-DEC-2003",37617.5,76.8767,-11.6431,27.7895  
"29-DEC-2003",37617.5,77.3572,-11.6431,27.8223  
"29-DEC-2003",37617.5,77.8377,-11.6431,27.8084  
"29-DEC-2003",37617.5,78.3182,-11.6431,27.7594  
"29-DEC-2003",37617.5,78.7987,-11.6431,27.7627  
"29-DEC-2003",37617.5,79.2793,-11.6431,27.781  
"29-DEC-2003",37617.5,79.7598,-11.6431,27.8035  
"29-DEC-2003",37617.5,80.2403,-11.6431,27.7902  
"29-DEC-2003",37617.5,80.7208,-11.6431,27.732  
"29-DEC-2003",37617.5,81.2013,-11.6431,27.6306  
"29-DEC-2003",37617.5,81.6818,-11.6431,27.5078  
"29-DEC-2003",37617.5,82.1623,-11.6431,27.4013  
"29-DEC-2003",37617.5,82.6428,-11.6431,27.3334  
"29-DEC-2003",37617.5,83.1233,-11.6431,27.2823  
"29-DEC-2003",37617.5,83.6039,-11.6431,27.1832  
"29-DEC-2003",37617.5,84.0844,-11.6431,27.0092  
"29-DEC-2003",37617.5,84.565,-11.6431,26.7924  
"29-DEC-2003",37617.5,85.0456,-11.6431,26.607  
"29-DEC-2003",37617.5,85.5262,-11.6431,26.5106  
"29-DEC-2003",37617.5,86.0068,-11.6431,26.4486  
"29-DEC-2003",37617.5,86.4875,-11.6431,26.3502  
"29-DEC-2003",37617.5,86.9682,-11.6431,26.201  
"29-DEC-2003",37617.5,87.4489,-11.6431,26.0413  
"29-DEC-2003",37617.5,87.9296,-11.6431,25.895  
"29-DEC-2003",37617.5,88.4104,-11.6431,25.8246  
"29-DEC-2003",37617.5,88.8912,-11.6431,25.8456  
"29-DEC-2003",37617.5,89.372,-11.6431,25.9502  
"29-DEC-2003",37617.5,89.8529,-11.6431,26.0739  
"29-DEC-2003",37617.5,90.3338,-11.6431,26.2285  
"29-DEC-2003",37617.5,90.8147,-11.6431,26.4477  
"29-DEC-2003",37617.5,91.2957,-11.6431,26.6994  
"29-DEC-2003",37617.5,91.7767,-11.6431,26.9002  
"29-DEC-2003",37617.5,92.2578,-11.6431,27.0508  
"29-DEC-2003",37617.5,92.7389,-11.6431,27.1964  
"29-DEC-2003",37617.5,93.2201,-11.6431,27.3548  
"29-DEC-2003",37617.5,93.7013,-11.6431,27.5083  
"29-DEC-2003",37617.5,94.1826,-11.6431,27.567  
"29-DEC-2003",37617.5,94.6639,-11.6431,27.5554  
"29-DEC-2003",37617.5,95.1453,-11.6431,27.4807  
"29-DEC-2003",37617.5,95.6267,-11.6431,27.3054  
"29-DEC-2003",37617.5,96.1082,-11.6431,27.0903  
"29-DEC-2003",37617.5,96.5898,-11.6431,27.0039  
"29-DEC-2003",37617.5,97.0714,-11.6431,26.9855  
"29-DEC-2003",37617.5,97.5531,-11.6431,26.9593  
"29-DEC-2003",37617.5,98.0349,-11.6431,26.9388  
"29-DEC-2003",37617.5,98.5167,-11.6431,26.9192  
"29-DEC-2003",37617.5,98.9986,-11.6431,26.9318  
"29-DEC-2003",37617.5,99.4806,-11.6431,27.1319  
"29-DEC-2003",37617.5,99.9626,-11.6431,27.4043  
"29-DEC-2003",37617.5,100.445,-11.6431,27.5169  
"29-DEC-2003",37617.5,100.927,-11.6431,27.5404  
"29-DEC-2003",37617.5,101.409,-11.6431,27.6012  
"29-DEC-2003",37617.5,101.892,-11.6431,27.6384  
"29-DEC-2003",37617.5,102.374,-11.6431,27.6306  
"29-DEC-2003",37617.5,102.857,-11.6431,27.6389  
"29-DEC-2003",37617.5,103.339,-11.6431,27.6621  
"29-DEC-2003",37617.5,103.822,-11.6431,27.683  
"29-DEC-2003",37617.5,104.305,-11.6431,27.7008  
"29-DEC-2003",37617.5,104.788,-11.6431,27.7414  
"29-DEC-2003",37617.5,105.271,-11.6431,27.8971  
"29-DEC-2003",37617.5,105.754,-11.6431,28.1135  
"29-DEC-2003",37617.5,106.238,-11.6431,28.2726  
"29-DEC-2003",37617.5,106.721,-11.6431,28.2829  
"29-DEC-2003",37617.5,107.204,-11.6431,28.2445  
"29-DEC-2003",37617.5,107.688,-11.6431,28.1604  
"29-DEC-2003",37617.5,108.172,-11.6431,28.0929  
"29-DEC-2003",37617.5,108.656,-11.6431,27.9648  
"29-DEC-2003",37617.5,109.14,-11.6431,27.8822  
"29-DEC-2003",37617.5,109.624,-11.6431,27.8657  
"29-DEC-2003",37617.5,110.108,-11.6431,28.125  
"29-DEC-2003",37617.5,110.592,-11.6431,28.3513  
"29-DEC-2003",37617.5,111.077,-11.6431,28.4065  
"29-DEC-2003",37617.5,111.561,-11.6431,28.3833  
"29-DEC-2003",37617.5,112.046,-11.6431,28.3305  
"29-DEC-2003",37617.5,112.531,-11.6431,28.2338  
"29-DEC-2003",37617.5,113.016,-11.6431,28.055  
"29-DEC-2003",37617.5,113.501,-11.6431,27.8711  
"29-DEC-2003",37617.5,113.987,-11.6431,27.8581  
"29-DEC-2003",37617.5,114.472,-11.6431,27.9102  
"29-DEC-2003",37617.5,114.958,-11.6431,27.9989  
"29-DEC-2003",37617.5,115.444,-11.6431,28.402  
"29-DEC-2003",37617.5,115.93,-11.6431,28.711  
"29-DEC-2003",37617.5,116.416,-11.6431,28.6544  
"29-DEC-2003",37617.5,116.902,-11.6431,28.764  
"29-DEC-2003",37617.5,117.389,-11.6431,28.8278  
"29-DEC-2003",37617.5,117.875,-11.6431,28.6812  
"29-DEC-2003",37617.5,118.362,-11.6431,28.6755  
"29-DEC-2003",37617.5,118.849,-11.6431,28.7361  
"29-DEC-2003",37617.5,119.336,-11.6431,28.6129  
"29-DEC-2003",37617.5,119.824,-11.6431,28.3943  
"29-DEC-2003",37617.5,29.8893,-11.386,-1.E+34  
"29-DEC-2003",37617.5,30.3817,-11.386,-1.E+34  
"29-DEC-2003",37617.5,30.8738,-11.386,-1.E+34  
"29-DEC-2003",37617.5,31.3656,-11.386,-1.E+34  
"29-DEC-2003",37617.5,31.8572,-11.386,-1.E+34  
"29-DEC-2003",37617.5,32.3484,-11.386,-1.E+34  
"29-DEC-2003",37617.5,32.8395,-11.386,-1.E+34  
"29-DEC-2003",37617.5,33.3302,-11.386,-1.E+34  
"29-DEC-2003",37617.5,33.8207,-11.386,-1.E+34  
"29-DEC-2003",37617.5,34.311,-11.386,-1.E+34  
"29-DEC-2003",37617.5,34.801,-11.386,-1.E+34  
"29-DEC-2003",37617.5,35.2908,-11.386,-1.E+34  
"29-DEC-2003",37617.5,35.7803,-11.386,-1.E+34  
"29-DEC-2003",37617.5,36.2696,-11.386,-1.E+34  
"29-DEC-2003",37617.5,36.7587,-11.386,-1.E+34  
"29-DEC-2003",37617.5,37.2476,-11.386,-1.E+34  
"29-DEC-2003",37617.5,37.7362,-11.386,-1.E+34  
"29-DEC-2003",37617.5,38.2246,-11.386,-1.E+34  
"29-DEC-2003",37617.5,38.7128,-11.386,-1.E+34  
"29-DEC-2003",37617.5,39.2008,-11.386,-1.E+34  
"29-DEC-2003",37617.5,39.6886,-11.386,-1.E+34  
"29-DEC-2003",37617.5,40.1762,-11.386,-1.E+34  
"29-DEC-2003",37617.5,40.6637,-11.386,-1.E+34  
"29-DEC-2003",37617.5,41.1509,-11.386,-1.E+34  
"29-DEC-2003",37617.5,41.6379,-11.386,-1.E+34  
"29-DEC-2003",37617.5,42.1248,-11.386,28.6378  
"29-DEC-2003",37617.5,42.6114,-11.386,28.9112  
"29-DEC-2003",37617.5,43.0979,-11.386,28.8432  
"29-DEC-2003",37617.5,43.5842,-11.386,28.7204  
"29-DEC-2003",37617.5,44.0704,-11.386,28.6964  
"29-DEC-2003",37617.5,44.5564,-11.386,28.7009  
"29-DEC-2003",37617.5,45.0422,-11.386,28.7321  
"29-DEC-2003",37617.5,45.5279,-11.386,28.8491  
"29-DEC-2003",37617.5,46.0134,-11.386,29.0312  
"29-DEC-2003",37617.5,46.4987,-11.386,29.1712  
"29-DEC-2003",37617.5,46.9839,-11.386,29.1987  
"29-DEC-2003",37617.5,47.469,-11.386,29.087  
"29-DEC-2003",37617.5,47.9539,-11.386,28.8311  
"29-DEC-2003",37617.5,48.4386,-11.386,28.5883  
"29-DEC-2003",37617.5,48.9233,-11.386,28.4852  
"29-DEC-2003",37617.5,49.4077,-11.386,28.4508  
"29-DEC-2003",37617.5,49.8921,-11.386,28.44  
"29-DEC-2003",37617.5,50.3763,-11.386,28.4585  
"29-DEC-2003",37617.5,50.8604,-11.386,28.5471  
"29-DEC-2003",37617.5,51.3444,-11.386,28.7034  
"29-DEC-2003",37617.5,51.8282,-11.386,28.8125  
"29-DEC-2003",37617.5,52.312,-11.386,28.8428  
"29-DEC-2003",37617.5,52.7956,-11.386,28.9505  
"29-DEC-2003",37617.5,53.2791,-11.386,28.9626  
"29-DEC-2003",37617.5,53.7625,-11.386,28.9021  
"29-DEC-2003",37617.5,54.2457,-11.386,28.8924  
"29-DEC-2003",37617.5,54.7289,-11.386,28.8769  
"29-DEC-2003",37617.5,55.212,-11.386,28.9313  
"29-DEC-2003",37617.5,55.6949,-11.386,29.0295  
"29-DEC-2003",37617.5,56.1778,-11.386,29.1122  
"29-DEC-2003",37617.5,56.6606,-11.386,29.1088  
"29-DEC-2003",37617.5,57.1432,-11.386,29.063  
"29-DEC-2003",37617.5,57.6258,-11.386,28.9955  
"29-DEC-2003",37617.5,58.1083,-11.386,28.9404  
"29-DEC-2003",37617.5,58.5907,-11.386,28.8885  
"29-DEC-2003",37617.5,59.073,-11.386,28.9082  
"29-DEC-2003",37617.5,59.5552,-11.386,29.0218  
"29-DEC-2003",37617.5,60.0373,-11.386,29.0335  
"29-DEC-2003",37617.5,60.5194,-11.386,29.022  
"29-DEC-2003",37617.5,61.0014,-11.386,29.034  
"29-DEC-2003",37617.5,61.4833,-11.386,29.0117  
"29-DEC-2003",37617.5,61.9651,-11.386,28.7579  
"29-DEC-2003",37617.5,62.4469,-11.386,28.3009  
"29-DEC-2003",37617.5,62.9286,-11.386,28.0555  
"29-DEC-2003",37617.5,63.4102,-11.386,28.0351  
"29-DEC-2003",37617.5,63.8918,-11.386,28.07  
"29-DEC-2003",37617.5,64.3733,-11.386,28.1039  
"29-DEC-2003",37617.5,64.8547,-11.386,28.1785  
"29-DEC-2003",37617.5,65.3361,-11.386,28.2823  
"29-DEC-2003",37617.5,65.8175,-11.386,28.3722  
"29-DEC-2003",37617.5,66.2987,-11.386,28.4224  
"29-DEC-2003",37617.5,66.7799,-11.386,28.3987  
"29-DEC-2003",37617.5,67.2611,-11.386,28.3206  
"29-DEC-2003",37617.5,67.7422,-11.386,28.263  
"29-DEC-2003",37617.5,68.2233,-11.386,28.2557  
"29-DEC-2003",37617.5,68.7043,-11.386,28.2962  
"29-DEC-2003",37617.5,69.1853,-11.386,28.3492  
"29-DEC-2003",37617.5,69.6662,-11.386,28.3542  
"29-DEC-2003",37617.5,70.1471,-11.386,28.3362  
"29-DEC-2003",37617.5,70.628,-11.386,28.316  
"29-DEC-2003",37617.5,71.1088,-11.386,28.3354  
"29-DEC-2003",37617.5,71.5896,-11.386,28.3789  
"29-DEC-2003",37617.5,72.0704,-11.386,28.4184  
"29-DEC-2003",37617.5,72.5511,-11.386,28.434  
"29-DEC-2003",37617.5,73.0318,-11.386,28.4243  
"29-DEC-2003",37617.5,73.5125,-11.386,28.3886  
"29-DEC-2003",37617.5,73.9932,-11.386,28.3096  
"29-DEC-2003",37617.5,74.4738,-11.386,27.9878  
"29-DEC-2003",37617.5,74.9544,-11.386,27.6198  
"29-DEC-2003",37617.5,75.435,-11.386,27.6054  
"29-DEC-2003",37617.5,75.9156,-11.386,27.6683  
"29-DEC-2003",37617.5,76.3961,-11.386,27.7912  
"29-DEC-2003",37617.5,76.8767,-11.386,27.8913  
"29-DEC-2003",37617.5,77.3572,-11.386,27.8984  
"29-DEC-2003",37617.5,77.8377,-11.386,27.8427  
"29-DEC-2003",37617.5,78.3182,-11.386,27.7884  
"29-DEC-2003",37617.5,78.7987,-11.386,27.8216  
"29-DEC-2003",37617.5,79.2793,-11.386,27.8468  
"29-DEC-2003",37617.5,79.7598,-11.386,27.8475  
"29-DEC-2003",37617.5,80.2403,-11.386,27.7995  
"29-DEC-2003",37617.5,80.7208,-11.386,27.715  
"29-DEC-2003",37617.5,81.2013,-11.386,27.5999  
"29-DEC-2003",37617.5,81.6818,-11.386,27.4697  
"29-DEC-2003",37617.5,82.1623,-11.386,27.3454  
"29-DEC-2003",37617.5,82.6428,-11.386,27.2434  
"29-DEC-2003",37617.5,83.1233,-11.386,27.1632  
"29-DEC-2003",37617.5,83.6039,-11.386,27.0586  
"29-DEC-2003",37617.5,84.0844,-11.386,26.8992  
"29-DEC-2003",37617.5,84.565,-11.386,26.7224  
"29-DEC-2003",37617.5,85.0456,-11.386,26.59  
"29-DEC-2003",37617.5,85.5262,-11.386,26.5326  
"29-DEC-2003",37617.5,86.0068,-11.386,26.4952  
"29-DEC-2003",37617.5,86.4875,-11.386,26.4289  
"29-DEC-2003",37617.5,86.9682,-11.386,26.3147  
"29-DEC-2003",37617.5,87.4489,-11.386,26.1619  
"29-DEC-2003",37617.5,87.9296,-11.386,25.9875  
"29-DEC-2003",37617.5,88.4104,-11.386,25.829  
"29-DEC-2003",37617.5,88.8912,-11.386,25.7832  
"29-DEC-2003",37617.5,89.372,-11.386,25.8511  
"29-DEC-2003",37617.5,89.8529,-11.386,25.9749  
"29-DEC-2003",37617.5,90.3338,-11.386,26.1339  
"29-DEC-2003",37617.5,90.8147,-11.386,26.3891  
"29-DEC-2003",37617.5,91.2957,-11.386,26.712  
"29-DEC-2003",37617.5,91.7767,-11.386,26.9667  
"29-DEC-2003",37617.5,92.2578,-11.386,27.1529  
"29-DEC-2003",37617.5,92.7389,-11.386,27.3419  
"29-DEC-2003",37617.5,93.2201,-11.386,27.5227  
"29-DEC-2003",37617.5,93.7013,-11.386,27.6221  
"29-DEC-2003",37617.5,94.1826,-11.386,27.6254  
"29-DEC-2003",37617.5,94.6639,-11.386,27.5612  
"29-DEC-2003",37617.5,95.1453,-11.386,27.3938  
"29-DEC-2003",37617.5,95.6267,-11.386,27.1594  
"29-DEC-2003",37617.5,96.1082,-11.386,27.0073  
"29-DEC-2003",37617.5,96.5898,-11.386,26.9843  
"29-DEC-2003",37617.5,97.0714,-11.386,26.9652  
"29-DEC-2003",37617.5,97.5531,-11.386,26.9195  
"29-DEC-2003",37617.5,98.0349,-11.386,26.8839  
"29-DEC-2003",37617.5,98.5167,-11.386,26.8776  
"29-DEC-2003",37617.5,98.9986,-11.386,26.9459  
"29-DEC-2003",37617.5,99.4806,-11.386,27.1596  
"29-DEC-2003",37617.5,99.9626,-11.386,27.3912  
"29-DEC-2003",37617.5,100.445,-11.386,27.4989  
"29-DEC-2003",37617.5,100.927,-11.386,27.5603  
"29-DEC-2003",37617.5,101.409,-11.386,27.6367  
"29-DEC-2003",37617.5,101.892,-11.386,27.6551  
"29-DEC-2003",37617.5,102.374,-11.386,27.637  
"29-DEC-2003",37617.5,102.857,-11.386,27.6596  
"29-DEC-2003",37617.5,103.339,-11.386,27.6938  
"29-DEC-2003",37617.5,103.822,-11.386,27.7309  
"29-DEC-2003",37617.5,104.305,-11.386,27.7757  
"29-DEC-2003",37617.5,104.788,-11.386,27.8834  
"29-DEC-2003",37617.5,105.271,-11.386,28.0721  
"29-DEC-2003",37617.5,105.754,-11.386,28.2671  
"29-DEC-2003",37617.5,106.238,-11.386,28.3251  
"29-DEC-2003",37617.5,106.721,-11.386,28.3094  
"29-DEC-2003",37617.5,107.204,-11.386,28.2394  
"29-DEC-2003",37617.5,107.688,-11.386,28.1325  
"29-DEC-2003",37617.5,108.172,-11.386,28.0864  
"29-DEC-2003",37617.5,108.656,-11.386,27.9671  
"29-DEC-2003",37617.5,109.14,-11.386,27.8842  
"29-DEC-2003",37617.5,109.624,-11.386,27.837  
"29-DEC-2003",37617.5,110.108,-11.386,28.0821  
"29-DEC-2003",37617.5,110.592,-11.386,28.3537  
"29-DEC-2003",37617.5,111.077,-11.386,28.46  
"29-DEC-2003",37617.5,111.561,-11.386,28.4853  
"29-DEC-2003",37617.5,112.046,-11.386,28.4774  
"29-DEC-2003",37617.5,112.531,-11.386,28.464  
"29-DEC-2003",37617.5,113.016,-11.386,28.369  
"29-DEC-2003",37617.5,113.501,-11.386,28.252  
"29-DEC-2003",37617.5,113.987,-11.386,28.2404  
"29-DEC-2003",37617.5,114.472,-11.386,28.2902  
"29-DEC-2003",37617.5,114.958,-11.386,28.3461  
"29-DEC-2003",37617.5,115.444,-11.386,28.6083  
"29-DEC-2003",37617.5,115.93,-11.386,28.745  
"29-DEC-2003",37617.5,116.416,-11.386,28.6747  
"29-DEC-2003",37617.5,116.902,-11.386,28.7324  
"29-DEC-2003",37617.5,117.389,-11.386,28.8145  
"29-DEC-2003",37617.5,117.875,-11.386,28.7947  
"29-DEC-2003",37617.5,118.362,-11.386,28.8085  
"29-DEC-2003",37617.5,118.849,-11.386,28.7761  
"29-DEC-2003",37617.5,119.336,-11.386,28.6014  
"29-DEC-2003",37617.5,119.824,-11.386,28.3503  
"29-DEC-2003",37617.5,29.8893,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,30.3817,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,30.8738,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,31.3656,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,31.8572,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,32.3484,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,32.8395,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,33.3302,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,33.8207,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,34.311,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,34.801,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,35.2908,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,35.7803,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,36.2696,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,36.7587,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,37.2476,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,37.7362,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,38.2246,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,38.7128,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,39.2008,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,39.6886,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,40.1762,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,40.6637,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,41.1509,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,41.6379,-11.1311,-1.E+34  
"29-DEC-2003",37617.5,42.1248,-11.1311,28.6557  
"29-DEC-2003",37617.5,42.6114,-11.1311,28.9089  
"29-DEC-2003",37617.5,43.0979,-11.1311,28.8692  
"29-DEC-2003",37617.5,43.5842,-11.1311,28.7877  
"29-DEC-2003",37617.5,44.0704,-11.1311,28.7476  
"29-DEC-2003",37617.5,44.5564,-11.1311,28.7471  
"29-DEC-2003",37617.5,45.0422,-11.1311,28.8027  
"29-DEC-2003",37617.5,45.5279,-11.1311,28.923  
"29-DEC-2003",37617.5,46.0134,-11.1311,29.0492  
"29-DEC-2003",37617.5,46.4987,-11.1311,29.096  
"29-DEC-2003",37617.5,46.9839,-11.1311,29.0488  
"29-DEC-2003",37617.5,47.469,-11.1311,28.8414  
"29-DEC-2003",37617.5,47.9539,-11.1311,28.5958  
"29-DEC-2003",37617.5,48.4386,-11.1311,28.4992  
"29-DEC-2003",37617.5,48.9233,-11.1311,28.4975  
"29-DEC-2003",37617.5,49.4077,-11.1311,28.5195  
"29-DEC-2003",37617.5,49.8921,-11.1311,28.5445  
"29-DEC-2003",37617.5,50.3763,-11.1311,28.5968  
"29-DEC-2003",37617.5,50.8604,-11.1311,28.7138  
"29-DEC-2003",37617.5,51.3444,-11.1311,28.8869  
"29-DEC-2003",37617.5,51.8282,-11.1311,28.9681  
